Mark Otto, Mon Aug 19 15:12:25 2013 -0700 : quick fix for docs mention
Mark Otto, Mon Aug 19 13:58:29 2013 -0700 : really do the raw liquid tag
Mark Otto, Mon Aug 19 13:49:58 2013 -0700 : wrap generated customizer code in raw liquid tag for proper jekyll serve
Mark Otto, Mon Aug 19 13:27:45 2013 -0700 : fix broken panels in js example
Mark Otto, Mon Aug 19 13:17:16 2013 -0700 : run grunt to generate customizer
Mark Otto, Mon Aug 19 13:16:39 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Mon Aug 19 13:16:32 2013 -0700 : fixes #9855: account for modal overflow on body hiding scrollbar
Mark Otto, Mon Aug 19 10:43:58 2013 -0700 : run grunt dist for #9864
Mark Otto, Mon Aug 19 10:43:45 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Mon Aug 19 10:43:26 2013 -0700 : Merge pull request #9864 from boomsb/3.0.0-wip
Mark Otto, Mon Aug 19 09:54:16 2013 -0700 : fix 144 apple icon
Mark Otto, Mon Aug 19 09:36:56 2013 -0700 : Fixes secondary issue in #9798
Mark Otto, Mon Aug 19 09:31:16 2013 -0700 : Add default navbar z-index to fix #9844
Mark Otto, Mon Aug 19 09:17:49 2013 -0700 : Comment out grid cols var until we get mixins back in v3.1
Mark Otto, Mon Aug 19 09:12:34 2013 -0700 : Generate customizer stuff
Mark Otto, Mon Aug 19 09:10:19 2013 -0700 : Update thumbnails col classes
Mark Otto, Mon Aug 19 08:59:12 2013 -0700 : run grunt dist on #9847
Mark Otto, Mon Aug 19 08:58:59 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Mon Aug 19 08:58:47 2013 -0700 : Merge pull request #9847 from wangsai/remove-duplicate-code
Mark Otto, Mon Aug 19 08:56:08 2013 -0700 : Update jsbin example
Mark Otto, Mon Aug 19 08:54:40 2013 -0700 : move dropdown change from navbar to dropdowns to fix customizer compiling
Mark Otto, Mon Aug 19 08:51:25 2013 -0700 : save and recompile for that last commit
Mark Otto, Mon Aug 19 08:46:49 2013 -0700 : fix #9832 somewhat: more vars for jumbotron
Mark Otto, Mon Aug 19 00:58:29 2013 -0700 : Re-enable glyphicons in carousel controls and then remove redundant CSS from example
Mark Otto, Mon Aug 19 00:56:04 2013 -0700 : Merge pull request #9828 from cmdoptesc/3.0.0-wip
Mark Otto, Mon Aug 19 00:54:53 2013 -0700 : Fix the customizer.js; Update alert styles for pre blocks
Mark Otto, Mon Aug 19 00:45:20 2013 -0700 : Clarify responsive tables and tuck margin
Mark Otto, Mon Aug 19 00:43:22 2013 -0700 : Fix remainder of panel default examples and reorder nav links
Mark Otto, Mon Aug 19 00:42:39 2013 -0700 : Add subnav link for panels with tables
Mark Otto, Mon Aug 19 00:42:12 2013 -0700 : Fix broken tables in panel groups example
Mark Otto, Mon Aug 19 00:41:03 2013 -0700 : More legible examples for progress bars
Mark Otto, Mon Aug 19 00:39:00 2013 -0700 : Double quotes not single quotes
Mark Otto, Mon Aug 19 00:38:20 2013 -0700 : Consistent alert link examples (adds warning and reorders)
Mark Otto, Mon Aug 19 00:36:45 2013 -0700 : Nuke top margin on pager examples
Mark Otto, Mon Aug 19 00:36:39 2013 -0700 : Change up label padding to equalize top and bottom
Mark Otto, Mon Aug 19 00:34:31 2013 -0700 : Nuke margin for last child navbar text
Mark Otto, Mon Aug 19 00:34:16 2013 -0700 : Run grunt dist on responsive changes
Mark Otto, Mon Aug 19 00:33:27 2013 -0700 : Doh! Really undo that navbar thing
Mark Otto, Mon Aug 19 00:31:38 2013 -0700 : remove redundant docs section
Mark Otto, Mon Aug 19 00:16:51 2013 -0700 : Copy edits, fix classes for demo, add subnav links
Mark Otto, Mon Aug 19 00:15:47 2013 -0700 : Merge branch '3.0.0-wip' of https://github.com/eratzlaff/bootstrap into eratzlaff-3.0.0-wip
Mark Otto, Mon Aug 19 00:06:26 2013 -0700 : update grid options max container width in docs to reflect latest changes
Mark Otto, Mon Aug 19 00:05:03 2013 -0700 : use n/a not -
Mark Otto, Mon Aug 19 00:03:35 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Mon Aug 19 00:03:28 2013 -0700 : more copy edits
Mark Otto, Sun Aug 18 23:58:31 2013 -0700 : don't repeat ourselves in the disabled responsiveness stuff
Mark Otto, Sun Aug 18 23:54:42 2013 -0700 : no linenos
Mark Otto, Sun Aug 18 23:54:18 2013 -0700 : no lead on that paragraph
Mark Otto, Sun Aug 18 23:52:22 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sun Aug 18 23:51:24 2013 -0700 : Nuke the repeated blog stuff and just point people to the upcoming post
Mark Otto, Sun Aug 18 23:51:09 2013 -0700 : Undo jank jump to docs section via side nav thing for all but h1s
Mark Otto, Sun Aug 18 23:36:36 2013 -0700 : simpler customizer files section; adds glyphicons.less
Mark Otto, Sun Aug 18 23:09:09 2013 -0700 : janky not ghetto <3
Mark Otto, Sun Aug 18 23:08:57 2013 -0700 : give some more space on that janky docs navbar fix
Mark Otto, Sun Aug 18 23:07:36 2013 -0700 : update template in getting started docs to reflect shim and respond.js in examples
Mark Otto, Sun Aug 18 22:47:09 2013 -0700 : Merge branch '3.0.0-wip' into bs3_homepage
Mark Otto, Sun Aug 18 22:45:30 2013 -0700 : more accurate dist contents
Mark Otto, Sun Aug 18 22:43:29 2013 -0700 : more migration guide work
Mark Otto, Sun Aug 18 22:35:19 2013 -0700 : Merge pull request #9822 from gdi2290/patch-1
Mark Otto, Sun Aug 18 22:19:56 2013 -0700 : Super ghetto fix for preventing navbar overlap when clicking side nav links /cc @fat
Mark Otto, Sun Aug 18 22:19:16 2013 -0700 : Fix broken link and wrong label
Mark Otto, Sun Aug 18 22:04:51 2013 -0700 : screw it, errbody gets a single map base64 image
Mark Otto, Sun Aug 18 21:59:23 2013 -0700 : create smaller map pattern so ios picks it up
Mark Otto, Sun Aug 18 21:49:05 2013 -0700 : smaller h1 and h2
Mark Otto, Sun Aug 18 21:43:58 2013 -0700 : Merge branch '3.0.0-wip' into bs3_homepage
Mark Otto, Sun Aug 18 21:43:05 2013 -0700 : Add responsive tables with help of `.table-responsive` wrapper
Mark Otto, Sun Aug 18 21:15:07 2013 -0700 : docs cleanup around alignment on homepage and footers
Mark Otto, Sun Aug 18 21:04:46 2013 -0700 : larger download btn on customizer
Mark Otto, Sun Aug 18 21:02:52 2013 -0700 : mo betta btn classes in docs
Mark Otto, Sun Aug 18 20:15:45 2013 -0700 : Merge branch '3.0.0-wip' into bs3_homepage
Mark Otto, Sun Aug 18 20:11:36 2013 -0700 : Merge pull request #9819 from twbs/bs3_panel_base_class
Mark Otto, Sun Aug 18 20:11:04 2013 -0700 : Merge branch '3.0.0-wip' into bs3_panel_base_class
Mark Otto, Sun Aug 18 20:10:14 2013 -0700 : Merge pull request #9818 from twbs/bs3_alert_base_class
Mark Otto, Sun Aug 18 20:08:03 2013 -0700 : update customizer to latest vars
Mark Otto, Sun Aug 18 19:57:25 2013 -0700 : Update var in theme
Mark Otto, Sun Aug 18 19:53:28 2013 -0700 : update theme to match
Mark Otto, Sun Aug 18 19:50:53 2013 -0700 : Refactor alerts to have a base class, but no default class, thus requiring a modifier class at all times
Mark Otto, Sun Aug 18 19:40:57 2013 -0700 : Refactor panels to have a base class for improved flexibility when customizing (and no overriding to start, too)
Mark Otto, Sun Aug 18 19:24:10 2013 -0700 : improve dependencies for image thumbnails and thumbnail component
Mark Otto, Sun Aug 18 19:05:48 2013 -0700 : better alignment of glyphicons vertically
Mark Otto, Sun Aug 18 19:04:30 2013 -0700 : move glyphicons styles to docs css
Mark Otto, Sun Aug 18 19:02:42 2013 -0700 : Merge branch '3.0.0-wip' into bs3_homepage
Mark Otto, Sun Aug 18 18:49:07 2013 -0700 : fixes #9815: proper alignment of navbar nav if first child
Mark Otto, Sun Aug 18 18:47:05 2013 -0700 : update non responsive example
Mark Otto, Sun Aug 18 18:44:40 2013 -0700 : don't include other navbar links in non responsive docs; use generic links
Mark Otto, Sun Aug 18 18:16:14 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sun Aug 18 18:16:01 2013 -0700 : prevent navbar from collapsing in non responsive example (fixes #9812)
Mark Otto, Sun Aug 18 16:27:20 2013 -0700 : clarify inline block mention in docs
Mark Otto, Sun Aug 18 15:52:24 2013 -0700 : Merge pull request #9791 from pereorga/pere-optimize-images
Mark Otto, Sun Aug 18 15:47:29 2013 -0700 : Merge branch '3.0.0-wip' into glyphicons-LESS-fixes
Mark Otto, Sun Aug 18 15:45:56 2013 -0700 : fix broken button
Mark Otto, Sun Aug 18 15:43:27 2013 -0700 : Merge branch '3.0.0-navbar-default' of https://github.com/juthilo/bootstrap-wip into juthilo-3.0.0-navbar-default
Mark Otto, Sun Aug 18 15:41:24 2013 -0700 : fixes #9798: update spacing on checkboxes and radios for horizontal
Mark Otto, Sun Aug 18 15:30:02 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sun Aug 18 15:15:53 2013 -0700 : Merge pull request #9804 from twbs/redundant-ampersands
Mark Otto, Sun Aug 18 15:10:48 2013 -0700 : Merge pull request #9800 from ZDroid/patch-1
Mark Otto, Sun Aug 18 15:10:28 2013 -0700 : fixes #9803: label and input alignment in horizontal forms
Mark Otto, Sun Aug 18 11:17:28 2013 -0700 : fixes #9790: nullify right padding in container-ed navbars when last element in collapse is a right aligned navbar nav
Mark Otto, Sun Aug 18 11:13:56 2013 -0700 : update nav for getting started migration
Mark Otto, Sun Aug 18 11:11:31 2013 -0700 : fixes #9768: unbold buttons
Mark Otto, Sun Aug 18 11:08:29 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sun Aug 18 11:08:20 2013 -0700 : fixes #9786: enable tables in panels
Mark Otto, Sun Aug 18 11:00:04 2013 -0700 : fixes #9787: remove derp file
Mark Otto, Sun Aug 18 10:35:26 2013 -0700 : Merge pull request #9767 from twbs/bs3_restore_glyphicons
Mark Otto, Sun Aug 18 10:28:32 2013 -0700 : Merge branch '3.0.0-wip' into bs3_restore_glyphicons
Mark Otto, Sun Aug 18 10:27:53 2013 -0700 : Merge pull request #9785 from mikepage/patch-1
Mark Otto, Sun Aug 18 10:26:50 2013 -0700 : reformat all the things
Mark Otto, Sun Aug 18 10:12:33 2013 -0700 : Merge branch '3.0.0-wip' of https://github.com/iatek/bootstrap into iatek-3.0.0-wip
Mark Otto, Sun Aug 18 10:08:18 2013 -0700 : combine and simplify caret border widths
Mark Otto, Sun Aug 18 10:07:34 2013 -0700 : Merge branch 'fixcaret' of https://github.com/liuyl/bootstrap into liuyl-fixcaret
Mark Otto, Sun Aug 18 10:02:32 2013 -0700 : remove padding from justified nav masthead and footer
Mark Otto, Sun Aug 18 10:00:30 2013 -0700 : Merge branch 'remove-body-content' of https://github.com/lipis/bootstrap into lipis-remove-body-content
Mark Otto, Sun Aug 18 10:00:20 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sun Aug 18 09:58:21 2013 -0700 : fixes #9769: use navbar border radius var in theme
Mark Otto, Sun Aug 18 02:11:57 2013 -0700 : update urls
Mark Otto, Sun Aug 18 02:04:39 2013 -0700 : bad copypasta
Mark Otto, Sun Aug 18 02:04:10 2013 -0700 : Merge branch '3.0.0-wip' into bs3_restore_glyphicons
Mark Otto, Sun Aug 18 01:55:47 2013 -0700 : remove carousel icons include
Mark Otto, Sun Aug 18 01:46:26 2013 -0700 : Upgrade to latest glyphicons
Mark Otto, Sun Aug 18 01:32:33 2013 -0700 : remove old glyphicons mention
Mark Otto, Sun Aug 18 01:23:45 2013 -0700 : docs layout and alignment refinement
Mark Otto, Sun Aug 18 00:36:51 2013 -0700 : Restore glyphicons
Mark Otto, Sat Aug 17 23:55:05 2013 -0700 : Merge pull request #9761 from wangsai/fix-eamples-respondjs
Mark Otto, Sat Aug 17 23:53:27 2013 -0700 : Rearrange the docs CSS
Mark Otto, Sat Aug 17 23:07:15 2013 -0700 : Update URLs in config to what I think they need to be; add theme CDN url
Mark Otto, Sat Aug 17 22:51:00 2013 -0700 : it's levi-OH-sa, not levi-oh-SAR
Mark Otto, Sat Aug 17 22:44:59 2013 -0700 : undo old change to navbar brand from this branch
Mark Otto, Sat Aug 17 22:43:15 2013 -0700 : clean up padding and alignment and stuff
Mark Otto, Sat Aug 17 22:39:07 2013 -0700 : Merge branch '3.0.0-wip' into bs3_homepage
Mark Otto, Sat Aug 17 22:11:27 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sat Aug 17 22:11:21 2013 -0700 : Update docs text a bit
Mark Otto, Sat Aug 17 21:18:00 2013 -0700 : Reorder bootstrap.less to match docs oder
Mark Otto, Sat Aug 17 21:17:35 2013 -0700 : Add data-dependency to less and js files in customizer
Mark Otto, Sat Aug 17 21:01:58 2013 -0700 : sub headings for modals and mobile devices on browser support
Mark Otto, Sat Aug 17 21:00:20 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sat Aug 17 21:00:13 2013 -0700 : Navbar update
Mark Otto, Sat Aug 17 20:35:31 2013 -0700 : Favicon in navbar example
Mark Otto, Sat Aug 17 20:33:52 2013 -0700 : Update jumbotron
Mark Otto, Sat Aug 17 20:11:18 2013 -0700 : copy edit
Mark Otto, Sat Aug 17 19:17:25 2013 -0700 : Merge pull request #9756 from twbs/bs3_theme
Mark Otto, Sat Aug 17 19:14:13 2013 -0700 : generic comment
Mark Otto, Sat Aug 17 19:09:33 2013 -0700 : Merge branch '3.0.0-wip' into bs3_theme
Mark Otto, Sat Aug 17 19:00:35 2013 -0700 : Merge branch '3.0.0-wip' into bs3_theme
Mark Otto, Sat Aug 17 19:00:22 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sat Aug 17 19:00:14 2013 -0700 : update examples to use new .btn-lg class
Mark Otto, Sat Aug 17 18:59:50 2013 -0700 : Finish first pass at and docment Bootstrap v2-ish theme
Mark Otto, Sat Aug 17 17:31:58 2013 -0700 : Merge branch '3.0.0-wip' into bs3_theme
Mark Otto, Sat Aug 17 17:27:05 2013 -0700 : Merge branch '3.0.0-wip' of github.com:twbs/bootstrap into 3.0.0-wip
Mark Otto, Sat Aug 17 17:26:52 2013 -0700 : Fix navbar brand alignment by removing header padding when above 768px
Mark Otto, Sat Aug 17 17:26:36 2013 -0700 : Add alert for customizer errors
