Mark Otto, Wed Oct 29 11:56:48 2014 -0700 : Merge branch 'master' into v3.3.0
Mark Otto, Wed Oct 29 11:13:25 2014 -0700 : grunt
Mark Otto, Wed Oct 29 10:27:18 2014 -0700 : fixes #14913: badges in list group shouldn't have text shadow
Mark Otto, Wed Oct 29 10:02:51 2014 -0700 : new homepage images
Mark Otto, Wed Oct 29 09:54:43 2014 -0700 : grunt
Mark Otto, Wed Oct 29 09:45:09 2014 -0700 : Merge branch 'master' into v3.3.0
Mark Otto, Wed Oct 29 09:42:00 2014 -0700 : fixes #14911: bump dependencies to fix customizer text from being cut shor
Mark Otto, Wed Oct 29 08:58:51 2014 -0700 : grunt
Mark Otto, Wed Oct 29 08:56:20 2014 -0700 : version bump
Mark Otto, Wed Oct 29 08:51:05 2014 -0700 : grunt
Mark Otto, Tue Oct 28 23:08:42 2014 -0700 : grunt
Mark Otto, Tue Oct 28 23:04:49 2014 -0700 : Merge pull request #14891 from twbs/cursor_var
Mark Otto, Tue Oct 28 23:04:25 2014 -0700 : indentation and comment
Mark Otto, Tue Oct 28 23:02:48 2014 -0700 : Merge pull request #14904 from twbs/customize-min-files
Mark Otto, Tue Oct 28 22:57:56 2014 -0700 : change back to not allowed cursor
Mark Otto, Tue Oct 28 22:57:26 2014 -0700 : Merge branch 'master' into cursor_var
Mark Otto, Tue Oct 28 22:57:16 2014 -0700 : Reverts #14848, the overflow scrolling in the docs sidebar /cc @hnrch02
Mark Otto, Tue Oct 28 17:41:25 2014 -0700 : Add labels explanation to readme
Mark Otto, Tue Oct 28 17:21:04 2014 -0700 : Merge pull request #14885 from twbs/remove-baseurl
Mark Otto, Mon Oct 27 20:45:46 2014 -0700 : swap cursor not-allow for default, and use a variable for all disabled elements
Mark Otto, Mon Oct 27 20:37:17 2014 -0700 : grunt
Mark Otto, Mon Oct 27 20:30:02 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Mon Oct 27 15:36:26 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Mon Oct 27 04:52:48 2014 -0700 : title change
Mark Otto, Mon Oct 27 04:52:22 2014 -0700 : rename new navbar to just navbar
Mark Otto, Mon Oct 27 04:52:07 2014 -0700 : drop the old navbar
Mark Otto, Mon Oct 27 04:49:24 2014 -0700 : fix up the new navbar docs
Mark Otto, Mon Oct 27 03:23:44 2014 -0700 : fix rounded corners on copy buttons
Mark Otto, Mon Oct 27 03:23:30 2014 -0700 : compile the docs less as well
Mark Otto, Mon Oct 27 03:07:34 2014 -0700 : switch to max-width on containers
Mark Otto, Mon Oct 27 03:07:25 2014 -0700 : add height to new navbar examples to show behavior
Mark Otto, Mon Oct 27 01:35:10 2014 -0700 : scrollspy maybe?
Mark Otto, Mon Oct 27 01:35:02 2014 -0700 : grunt
Mark Otto, Mon Oct 27 01:34:55 2014 -0700 : nav list update
Mark Otto, Mon Oct 27 01:34:43 2014 -0700 : fix home nav
Mark Otto, Sun Oct 26 23:07:20 2014 -0700 : grunt
Mark Otto, Sun Oct 26 22:59:02 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Sun Oct 26 22:57:38 2014 -0700 : grunt
Mark Otto, Sun Oct 26 22:56:35 2014 -0700 : Merge pull request #14881 from bhamodi/white-space-optimization
Mark Otto, Sun Oct 26 22:48:12 2014 -0700 : fix progress bar animated biznas
Mark Otto, Sun Oct 26 22:34:08 2014 -0700 : no more mixin, use regular property
Mark Otto, Sun Oct 26 22:33:35 2014 -0700 : rename that variable
Mark Otto, Sun Oct 26 22:33:10 2014 -0700 : nuked that variable
Mark Otto, Sun Oct 26 22:32:39 2014 -0700 : fix syntax
Mark Otto, Sun Oct 26 22:31:59 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Sun Oct 26 14:43:32 2014 -0700 : Merge branch 'master' into need-to-activate-animated-progressbar
Mark Otto, Sun Oct 26 14:42:06 2014 -0700 : grunt
Mark Otto, Sun Oct 26 14:17:14 2014 -0700 : Merge branch 'need-to-activate-animated-progressbar' of github.com:twbs/bootstrap into need-to-activate-animated-progressbar
Mark Otto, Sat Oct 25 22:39:01 2014 -0700 : fix clipboard button and examples
Mark Otto, Sat Oct 25 21:02:08 2014 -0700 : Merge pull request #14748 from twbs/apple-touch-icon
Mark Otto, Sat Oct 25 20:49:10 2014 -0700 : new icon
Mark Otto, Sat Oct 25 20:20:24 2014 -0700 : follow up fix for #14837 /cc @hnrch02
Mark Otto, Sat Oct 25 19:43:05 2014 -0700 : Merge pull request #13824 from jsdf/node-requirable
Mark Otto, Sat Oct 25 19:10:03 2014 -0700 : Fixes #14736: Reverts the remaining progress bar min value overrides from #12848
Mark Otto, Sat Oct 25 18:57:27 2014 -0700 : Fixes #14806: reset the text-shadow in the themed buttons
Mark Otto, Sat Oct 25 18:53:43 2014 -0700 : fix validation
Mark Otto, Sat Oct 25 18:44:55 2014 -0700 : Fixes #14791: document dropdown dividers
Mark Otto, Sat Oct 25 18:29:15 2014 -0700 : grunt
Mark Otto, Sat Oct 25 18:28:07 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Sat Oct 25 18:27:40 2014 -0700 : Fixes #14814: Use the link active bg variables for theme navbar gradients
Mark Otto, Sat Oct 25 18:16:40 2014 -0700 : Merge branch 'pr/14801'
Mark Otto, Sat Oct 25 18:13:50 2014 -0700 : grunt
Mark Otto, Sat Oct 25 18:13:35 2014 -0700 : Fix up margins and unnest code
Mark Otto, Sat Oct 25 17:54:06 2014 -0700 : grunt
Mark Otto, Sat Oct 25 17:50:08 2014 -0700 : Merge pull request #14869 from lipis/glyphicon-eur
Mark Otto, Sat Oct 25 17:49:13 2014 -0700 : Merge pull request #14871 from twbs/fix-#14810
Mark Otto, Fri Oct 24 13:28:46 2014 -0700 : Merge pull request #14786 from andy-saint/links
Mark Otto, Fri Oct 24 13:27:28 2014 -0700 : grunt
Mark Otto, Fri Oct 24 13:26:05 2014 -0700 : 20px from bottom because the final frontier
Mark Otto, Fri Oct 24 13:24:34 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Fri Oct 24 13:24:28 2014 -0700 : guhrunt
Mark Otto, Fri Oct 24 13:24:14 2014 -0700 : Merge pull request #14848 from knownasilya/patch-1
Mark Otto, Fri Oct 24 12:09:44 2014 -0700 : Merge pull request #14857 from twbs/fix-14856
Mark Otto, Thu Oct 2 22:21:02 2014 -0700 : grunt
Mark Otto, Thu Oct 2 22:18:46 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Thu Oct 2 22:18:39 2014 -0700 : Fixes #14251: Don't use hidden screen reader content in docs table so that Safari doesn't screw up overflow: hidden; content
Mark Otto, Thu Oct 2 21:21:49 2014 -0700 : more grunt
Mark Otto, Thu Oct 2 21:19:43 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Thu Oct 2 21:19:20 2014 -0700 : Fixes #14711: Account for list groups in collapsing panels
Mark Otto, Thu Oct 2 20:10:19 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Thu Oct 2 20:09:23 2014 -0700 : fixes #14714: don't use specific value in buttons docs
Mark Otto, Fri Sep 26 13:48:31 2014 -0700 : grunt
Mark Otto, Fri Sep 26 13:47:26 2014 -0700 : Fixes #14682: Remove quotes reset on blockquote elements as it causes rendering bugs
Mark Otto, Fri Sep 26 13:45:28 2014 -0700 : Fixes #14687: Include video element in responsive embed
Mark Otto, Wed Sep 24 10:38:01 2014 -0700 : Merge pull request #14673 from twbs/restore_sr_friendly_collapse
Mark Otto, Tue Sep 23 22:03:35 2014 -0700 : Merge pull request #14677 from twbs/bootlint-docs
Mark Otto, Tue Sep 23 22:03:13 2014 -0700 : Merge pull request #14674 from twbs/fix-14478
Mark Otto, Tue Sep 23 22:02:36 2014 -0700 : Merge pull request #14675 from twbs/bug-report-guidelines
Mark Otto, Tue Sep 23 22:02:11 2014 -0700 : Merge pull request #14676 from twbs/mention-14598-more
Mark Otto, Tue Sep 23 14:29:48 2014 -0700 : Add brief note about justified navs being unsupported to fix #14598
Mark Otto, Tue Sep 23 13:29:19 2014 -0700 : Reverts 0ec05da0eea03849fc72bed84a2c7fe7be1de1b6 to bring back #14444 to fix #14348 (again)
Mark Otto, Mon Sep 22 20:27:23 2014 -0700 : fixes #14654: callout for scrollspy-nav link
Mark Otto, Mon Sep 22 14:56:35 2014 -0700 : Merge pull request #14667 from twbs/remove_translate3d
Mark Otto, Mon Sep 22 14:27:13 2014 -0700 : grunt
Mark Otto, Mon Sep 22 14:25:52 2014 -0700 : Merge branch 'master' into remove_translate3d
Mark Otto, Mon Sep 22 14:17:54 2014 -0700 : Fixes #14227, #14603: Drop translate3d for translate on navbars to avoid iOS rendering problems and ensure a more predictable base styling
Mark Otto, Sun Sep 21 16:04:37 2014 -0700 : Swap -small and -large variables for -sm and -lg
Mark Otto, Thu Sep 18 19:15:01 2014 -0700 : Move text and background utilties from _type to _utilities
Mark Otto, Thu Sep 18 19:11:47 2014 -0700 : grunt
Mark Otto, Thu Sep 18 19:09:51 2014 -0700 : Fixes #14592: Add new variable for progress border radius
Mark Otto, Thu Sep 18 19:00:30 2014 -0700 : grunt
Mark Otto, Thu Sep 18 19:00:26 2014 -0700 : Fixes #14642: Add docs mention for blank checkboxes and radios
Mark Otto, Thu Sep 18 18:33:52 2014 -0700 : grunt
Mark Otto, Wed Sep 17 22:14:27 2014 -0700 : Rename .table-condensed to .table-sm
Mark Otto, Wed Sep 17 22:00:12 2014 -0700 : G R U N T
Mark Otto, Wed Sep 17 21:57:51 2014 -0700 : rename media query mixins to .media-*
Mark Otto, Wed Sep 17 21:57:40 2014 -0700 : remove ' because lul less
Mark Otto, Wed Sep 17 21:56:27 2014 -0700 : more media query mixins
Mark Otto, Wed Sep 17 21:43:46 2014 -0700 : Use .clearfix mixin instead of overflow on examples
Mark Otto, Wed Sep 17 20:11:07 2014 -0700 : ignore some files from jekyll compilation
Mark Otto, Wed Sep 17 20:03:32 2014 -0700 : rewrite jumbotron less and make heading use a class
Mark Otto, Wed Sep 17 20:03:19 2014 -0700 : add jumbotron and page-header to nav.yml
Mark Otto, Wed Sep 17 18:10:28 2014 -0700 : Some secondary button border action
Mark Otto, Wed Sep 17 15:21:31 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Wed Sep 17 11:28:24 2014 -0700 : Fixes #14628, #14629: Add note to docs about grunt docs command
Mark Otto, Mon Sep 8 11:40:23 2014 -0700 : grunt
Mark Otto, Mon Sep 8 11:08:35 2014 -0700 : Merge pull request #14566 from twbs/fixes_14542
Mark Otto, Mon Sep 8 11:04:47 2014 -0700 : grunt
Mark Otto, Mon Sep 8 11:03:00 2014 -0700 : Merge pull request #14564 from twbs/fixes_14557
Mark Otto, Mon Sep 8 10:57:50 2014 -0700 : Fixes #14557: Reset the bottom margin on .form-group:last-child in .navbar-form to prevent extra spacing
Mark Otto, Mon Sep 8 10:45:18 2014 -0700 : Merge pull request #14563 from twbs/fixes_14319
Mark Otto, Mon Sep 8 10:29:45 2014 -0700 : Fixes #14319: Prevent jumbotron reflow by ensuring padding of .container isn't interferred with by .jumbotron side padding
Mark Otto, Mon Sep 8 10:23:25 2014 -0700 : grunt
Mark Otto, Sat Sep 6 21:25:33 2014 -0700 : Fixes #14545: Avoid strange formatting on vendor prefixing for placeholder
Mark Otto, Sat Sep 6 21:21:13 2014 -0700 : Merge pull request #14546 from twbs/address-14541
Mark Otto, Sat Sep 6 12:24:45 2014 -0700 : Merge pull request #14543 from twbs/validation-docs
Mark Otto, Thu Sep 4 22:40:37 2014 -0700 : Merge pull request #14535 from gitname/patch-1
Mark Otto, Thu Sep 4 19:06:01 2014 -0700 : Fixes #14437: Round the corners of table rows in panels as well as the cells
Mark Otto, Thu Sep 4 16:48:27 2014 -0700 : Merge pull request #14531 from twbs/doc-14528
Mark Otto, Mon Sep 1 12:48:19 2014 -0700 : Fixes #14443: Only transition what needs transitioning for thumbnails to avoid Safari/Chrome render bug
Mark Otto, Fri Aug 29 11:45:09 2014 -0700 : Merge pull request #14482 from twbs/doc-14362
Mark Otto, Thu Aug 28 17:22:08 2014 -0700 : grunt
Mark Otto, Thu Aug 28 17:10:44 2014 -0700 : mention #14320 in browser bugs
Mark Otto, Thu Aug 28 16:57:40 2014 -0700 : Merge pull request #14472 from mrduguo/master
Mark Otto, Wed Aug 27 23:35:54 2014 -0700 : grunt
Mark Otto, Wed Aug 27 23:34:46 2014 -0700 : Finish reverting #14444
Mark Otto, Wed Aug 27 23:33:03 2014 -0700 : Fixes #14439: Add static tooltip example to docs
Mark Otto, Wed Aug 27 23:31:34 2014 -0700 : Undo the collapse visibility changes since it breaks our collapse plugin
Mark Otto, Wed Aug 27 23:17:37 2014 -0700 : Fixes #14329: Fixed list-groups nested inside of collapsing panels, from @apexskier
Mark Otto, Wed Aug 27 23:01:58 2014 -0700 : Fixes #14337: Round .jumbotron corners within .container and .container-fluid
Mark Otto, Wed Aug 27 22:53:21 2014 -0700 : Merge pull request #14444 from twbs/sr_friendly_hidden_content
Mark Otto, Wed Aug 27 22:40:46 2014 -0700 : typo
Mark Otto, Wed Aug 27 22:38:46 2014 -0700 : Merge branch 'master' into sr_friendly_hidden_content
Mark Otto, Wed Aug 27 22:37:10 2014 -0700 : grunt
Mark Otto, Wed Aug 27 22:30:53 2014 -0700 : Merge pull request #14452 from vsn4ik/update_print_less
Mark Otto, Wed Aug 27 22:29:39 2014 -0700 : Merge pull request #14465 from kaime/master
Mark Otto, Wed Aug 27 22:25:24 2014 -0700 : grunt
Mark Otto, Sat Aug 23 13:46:28 2014 -0700 : grunt
Mark Otto, Sat Aug 23 13:44:41 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Sat Aug 23 13:43:41 2014 -0700 : Full grunt
Mark Otto, Sat Aug 23 13:42:45 2014 -0700 : Fixes #14386: Reset font, text, and line-height properties in popovers
Mark Otto, Sat Aug 23 13:39:10 2014 -0700 : Merge pull request #14408 from vsn4ik/dropdown_menu_disabled_style
Mark Otto, Sat Aug 23 13:37:29 2014 -0700 : fixes #14425: remove invalid css property
Mark Otto, Sat Aug 23 13:35:39 2014 -0700 : fixes #14441
Mark Otto, Sat Aug 23 13:35:22 2014 -0700 : grunt
Mark Otto, Sat Aug 23 13:31:56 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Sat Aug 23 13:26:37 2014 -0700 : Fixes #13943 again: lighten links, and text, in navbar. Still not 100% compliant, but it's better.
Mark Otto, Sat Aug 23 13:12:47 2014 -0700 : Merge pull request #14382 from vsn4ik/https_links_in_readme
Mark Otto, Sat Aug 23 12:58:24 2014 -0700 : Merge pull request #14417 from twbs/fat-14282
Mark Otto, Sat Aug 23 12:25:27 2014 -0700 : Fixes #14348: Add visibility styles to collapse and tab content to match .hidden
Mark Otto, Sat Aug 23 12:21:17 2014 -0700 : Fixes #14440: Remove unused nav variable
Mark Otto, Sat Aug 23 12:19:36 2014 -0700 : grunt
Mark Otto, Thu Aug 14 14:16:55 2014 -0700 : missing nav link
Mark Otto, Thu Aug 14 13:50:55 2014 -0700 : unfuck homepage nav links
Mark Otto, Tue Aug 5 17:50:59 2014 -0700 : change value
Mark Otto, Tue Aug 5 17:50:22 2014 -0700 : spacing
Mark Otto, Tue Aug 5 17:49:22 2014 -0700 : remove that
Mark Otto, Tue Aug 5 17:45:24 2014 -0700 : fuck around with responsive reflow table idea
Mark Otto, Tue Aug 5 17:23:25 2014 -0700 : bigger images
Mark Otto, Tue Aug 5 17:21:54 2014 -0700 : fix broke code block
Mark Otto, Tue Aug 5 17:21:13 2014 -0700 : copy and remove rogue p tag
Mark Otto, Tue Aug 5 17:19:43 2014 -0700 : fix nav link
Mark Otto, Tue Aug 5 17:19:12 2014 -0700 : move license and translations to about section
Mark Otto, Tue Aug 5 17:17:00 2014 -0700 : space out consecutive navs better
Mark Otto, Tue Aug 5 17:16:28 2014 -0700 : copy on badges
Mark Otto, Tue Aug 5 17:12:24 2014 -0700 : cards
Mark Otto, Mon Aug 4 15:36:41 2014 -0700 : rename imported files to preface with underscore; rerun grunt dist
Mark Otto, Mon Aug 4 15:17:43 2014 -0700 : comment out firefox specific code for linter to parse fully
Mark Otto, Mon Aug 4 15:09:23 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Mon Aug 4 14:05:12 2014 -0700 : grunt
Mark Otto, Mon Aug 4 10:14:11 2014 -0700 : unfuck all that because lol dependencies
Mark Otto, Mon Aug 4 10:01:20 2014 -0700 : fixes #14310: reset .active as well for button links
Mark Otto, Sun Aug 3 22:12:52 2014 -0700 : Merge pull request #14311 from hnrch02/autoprefixer-for-13074
Mark Otto, Sun Aug 3 16:58:59 2014 -0700 : fix ads text
Mark Otto, Sun Aug 3 16:23:32 2014 -0700 : fix sidebar again
Mark Otto, Sun Aug 3 16:18:41 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Sat Aug 2 21:16:32 2014 -0700 : Fixes #14234: Reset the hack IE8-10 with another hack just for IE11 for temporal inputs and line-height
Mark Otto, Sat Aug 2 19:05:46 2014 -0700 : Fixes #14251: Remove the -webkit-overflow-scrolling to prevent Safari from screwing up widths
Mark Otto, Sat Aug 2 18:46:11 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Sat Aug 2 18:41:00 2014 -0700 : grunt
Mark Otto, Sat Aug 2 18:40:21 2014 -0700 : Merge pull request #13074 from haydenbleasel/master
Mark Otto, Sat Aug 2 18:30:59 2014 -0700 : Merge branch 'master' into derp
Mark Otto, Sat Aug 2 14:49:48 2014 -0700 : Fixes #14296: document a table caption example
Mark Otto, Sat Aug 2 13:55:02 2014 -0700 : Fixes #14253: Add borders for tables that follow bodies in panels
Mark Otto, Sat Aug 2 13:05:11 2014 -0700 : Fixes #13202: Always use overflow: auto; on .table-responsive to prevent content breaking out of containers
Mark Otto, Sun Jul 27 09:35:16 2014 -0700 : Fixes #14213: Rouge 1.6.1
Mark Otto, Wed Jul 23 21:03:46 2014 -0700 : Fixes #14142: Adding horizontal padding to captions in tables in panels.
Mark Otto, Wed Jul 23 21:00:48 2014 -0700 : unfuck those dropdowns
Mark Otto, Wed Jul 23 20:54:07 2014 -0700 : Fixes #14221: Make .form-control-static work in inline forms as well
Mark Otto, Wed Jul 23 20:50:00 2014 -0700 : Merge branch 'master' of github.com:twbs/bootstrap
Mark Otto, Wed Jul 23 20:49:47 2014 -0700 : Fixes #14168: bold nested kbd elements
Mark Otto, Wed Jul 23 20:39:40 2014 -0700 : Merge pull request #14166 from hnrch02/docs-cleanup
Mark Otto, Wed Jul 23 20:32:05 2014 -0700 : Fixes #12669 again: Redeclare the line-heights again for date inputs in IE8+
Mark Otto, Mon Jul 21 12:46:10 2014 -0700 : Merge pull request #14203 from twbs/fix-14202
Mark Otto, Tue Jul 15 09:28:48 2014 -0700 : Another new js bin link
Mark Otto, Tue Jul 15 09:09:40 2014 -0700 : don't include local jquery
Mark Otto, Mon Jul 14 09:14:59 2014 -0700 : add css resets outline section to scaffolding docs
Mark Otto, Mon Jul 14 09:14:48 2014 -0700 : markdownify jumbotron docs
Mark Otto, Mon Jul 14 09:14:41 2014 -0700 : markdownify label docs
Mark Otto, Mon Jul 14 09:14:31 2014 -0700 : example page header
Mark Otto, Mon Jul 14 09:05:27 2014 -0700 : link the new navbar examples
Mark Otto, Mon Jul 14 09:05:21 2014 -0700 : new fixed navbar example
Mark Otto, Mon Jul 14 09:05:12 2014 -0700 : new navbar example
Mark Otto, Mon Jul 14 09:04:47 2014 -0700 : grunt dist
