Thu Jul 12 09:27:14 2018 -0700,Ship v4 1 2
Wed Jul 11 23:30:46 2018 -0700,update card columns docs to make copy more accurate
Wed Jul 11 23:30:46 2018 -0700,clarify docs dev and add 4 0 link
Wed Jul 11 23:30:46 2018 -0700,change dist to only affect main since docs css isn t distributed
Wed Jul 11 23:30:46 2018 -0700,Move copy tasks back to css main and js compile so docs github task runs properly
Wed Jul 11 23:30:46 2018 -0700,Update watch scripts to properly copy JS files Updates nodemon scripts to watch specific directories instead of ignoring several Split watch tasks for CSS and JS into main and docs Add docs watch script to serve the docs instead of just build Add new start script so that instead of two tabs one for docs watch and one for watch we just run npm start
Wed Jul 11 23:30:46 2018 -0700,fixes 26637
Wed Jul 11 23:30:46 2018 -0700,new url
Wed Jul 11 23:30:46 2018 -0700,remove jobs link
Wed Jul 11 23:30:46 2018 -0700,Reorganize docs for easier deploys
Wed Jul 11 21:42:55 2018 -0700,dist
Sun Jul 8 18:43:40 2018 -0700,disable to fix ci
Sun Jul 8 18:18:13 2018 -0700,add grid docs mention
Sun Jul 8 17:29:01 2018 -0700,fix comment placement remove unecessary prop wrapper
Sun Jul 8 17:28:37 2018 -0700,add docs
Sun Jul 8 16:46:44 2018 -0700,Merge branch patch 1 of https github com garhbod bootstrap into garhbod patch 1
Sun Jul 8 15:31:18 2018 -0700,Restore feedback icons on validated form fields
Sat Jul 7 20:21:01 2018 -0700,class
Sat Jul 7 20:15:48 2018 -0700,add table of classes
Sat Jul 7 19:47:21 2018 -0700,fix docs heading
Sat Jul 7 16:16:43 2018 -0700,Merge branch v4 dev of https github com malkomich bootstrap into malkomich v4 dev
Sun Jun 24 13:13:42 2018 -0700,dist
Sun Jun 24 13:07:49 2018 -0700,Update box shadows on custom select 26754
Thu Jun 21 22:55:23 2018 -0700,dist
Sun May 20 15:10:31 2018 -0700,closes 26543 fixes 26542
Mon Apr 30 09:04:33 2018 -0700,Bump version to v4 1 1
Sun Apr 29 22:22:04 2018 -0700,dist
Sun Apr 29 17:02:38 2018 -0700,Simplify custom file inner height for generated browse button
Mon Apr 23 21:54:40 2018 -0700,add validation styles for form control file 26181
Tue Apr 17 10:30:16 2018 -0700,typo
Tue Apr 17 08:33:44 2018 -0700,Be explicit in the docs for deprecating text hide
Mon Apr 9 09:00:23 2018 -0700,Ship v4 1 0 26218
Sat Apr 7 11:59:46 2018 -0700,closes 26213
Thu Apr 5 14:08:18 2018 -0700,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Thu Apr 5 14:08:13 2018 -0700,add examples to theming docs section on css vars in media queries closes 26205
Sun Apr 1 18:21:41 2018 -0700,dist
Sun Apr 1 18:15:06 2018 -0700,Update offcanvas example for IE support
Sun Apr 1 18:14:07 2018 -0700,Dashboard updates 26179
Sun Apr 1 12:58:03 2018 -0700,docs edit suggestion
Sat Mar 31 22:15:15 2018 -0700,dist
Sat Mar 31 22:10:32 2018 -0700,Deprecate text hide 26173
Sat Mar 31 22:07:48 2018 -0700,Add box shadow utilities 25758
Sat Mar 31 22:06:41 2018 -0700,Mention browserslist config in our docs to close 25429
Sat Mar 31 22:05:09 2018 -0700,Add new flex grow and flex shrink utils
Sat Mar 31 22:04:14 2018 -0700,Fix Chrome s rendering of card columns
Sat Mar 31 22:02:47 2018 -0700,document new text color utils
Sat Mar 31 22:02:47 2018 -0700,add 50 translucent black and white text
Sat Mar 31 22:02:47 2018 -0700,add text body fixes 25412
Sat Mar 31 22:02:02 2018 -0700,Close 25697
Sat Mar 31 21:58:57 2018 -0700,Add text monospace util
Sat Mar 31 18:36:10 2018 -0700,fixes 25343 by mentioning how collapse animates in docs
Sat Mar 31 15:07:26 2018 -0700,Add small not to float docs about mixing with flex items
